   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 builtins.py:414(CmpOpLt)
        1    0.000    0.000    0.000    0.000 builtins.py:419(CmpOpLe)
        1    0.000    0.000    0.000    0.000 builtins.py:424(CmpOpGt)
        1    0.000    0.000    0.000    0.000 builtins.py:429(CmpOpGe)
        1    0.000    0.000    0.000    0.000 builtins.py:43(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:435(ConstOpEq)
        1    0.000    0.000    0.000    0.000 builtins.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:444(ConstOpNotEq)
        1    0.000    0.000    0.000    0.000 builtins.py:449(CmpOpEq)
        1    0.000    0.000    0.000    0.000 builtins.py:45(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:454(CmpOpNe)
        1    0.000    0.000    0.000    0.000 builtins.py:459(TupleCompare)
        1    0.000    0.000    0.000    0.000 builtins.py:46(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:472(TupleEq)
        1    0.000    0.000    0.000    0.000 builtins.py:477(TupleNe)
        1    0.000    0.000    0.000    0.000 builtins.py:482(TupleGe)
        1    0.000    0.000    0.000    0.000 builtins.py:487(TupleGt)
        1    0.000    0.000    0.000    0.000 builtins.py:492(TupleLe)
        1    0.000    0.000    0.000    0.000 builtins.py:497(TupleLt)
        1    0.000    0.000    0.020    0.020 builtins.py:5(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:502(TupleAdd)
        1    0.000    0.000    0.000    0.000 builtins.py:51(Slice)
        1    0.000    0.000    0.000    0.000 builtins.py:514(CmpOpIdentity)
        1    0.000    0.000    0.000    0.000 builtins.py:520(CmpOpIs)
        1    0.000    0.000    0.000    0.000 builtins.py:525(CmpOpIsNot)
        1    0.000    0.000    0.000    0.000 builtins.py:542(GetItemCPointer)
        1    0.000    0.000    0.000    0.000 builtins.py:551(SetItemCPointer)
        1    0.000    0.000    0.000    0.000 builtins.py:560(Len)
        1    0.000    0.000    0.000    0.000 builtins.py:570(TupleConstructor)
        1    0.000    0.000    0.000    0.000 builtins.py:583(Contains)
        1    0.000    0.000    0.000    0.000 builtins.py:592(TupleBool)
        1    0.000    0.000    0.000    0.000 builtins.py:601(StaticGetItemTuple)
        1    0.000    0.000    0.000    0.000 builtins.py:622(StaticGetItemLiteralList)
        1    0.000    0.000    0.000    0.000 builtins.py:638(StaticGetItemLiteralStrKeyDict)
        1    0.000    0.000    0.000    0.000 builtins.py:659(GenericNotIn)
        1    0.000    0.000    0.000    0.000 builtins.py:671(MemoryViewAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:706(BooleanAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:71(Range)
        1    0.000    0.000    0.000    0.000 builtins.py:720(NumberAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:746(NPTimedeltaAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:754(NPDatetimeAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:762(SliceAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:793(NumberClassAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:838(TypeRefAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:880(MinMaxBase)
        1    0.000    0.000    0.000    0.000 builtins.py:91(GetIter)
        1    0.000    0.000    0.000    0.000 builtins.py:913(Max)
        1    0.000    0.000    0.000    0.000 builtins.py:918(Min)
        1    0.000    0.000    0.000    0.000 builtins.py:923(Round)
        1    0.000    0.000    0.000    0.000 builtins.py:936(Bool)
        1    0.000    0.000    0.000    0.000 builtins.py:950(Int)
        1    0.000    0.000    0.000    0.000 builtins.py:965(Float)
        1    0.000    0.000    0.000    0.000 builtins.py:986(Complex)
        1    0.000    0.000    0.002    0.002 bulk_persistence.py:10(<module>)
        1    0.000    0.000    0.000    0.000 bulk_persistence.py:1077(BulkORMInsert)
        1    0.000    0.000    0.000    0.000 bulk_persistence.py:1079(default_insert_options)
        1    0.000    0.000    0.000    0.000 bulk_persistence.py:1324(BulkORMUpdate)
        1    0.000    0.000    0.000    0.000 bulk_persistence.py:1733(BulkORMDelete)
        1    0.000    0.000    0.000    0.000 bulk_persistence.py:321(ORMDMLState)
        1    0.000    0.000    0.000    0.000 bulk_persistence.py:548(BulkUDCompileState)
        1    0.000    0.000    0.000    0.000 bulk_persistence.py:549(default_update_options)
        1    0.000    0.000    0.000    0.000 bunch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bunch.py:10(Bunch)
        1    0.000    0.000    0.000    0.000 bvls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bytecode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bytecode.py:173(ByteCodeIter)
        1    0.000    0.000    0.000    0.000 bytecode.py:199(ByteCode)
       18    0.000    0.000    0.000    0.000 bytecode.py:30(get_code_object)
        1    0.000    0.000    0.000    0.000 bytecode.py:301(FunctionIdentity)
        1    0.000    0.000    0.000    0.000 bytecode.py:35(_as_opcodes)
        1    0.000    0.000    0.000    0.000 bytecode.py:52(ByteCodeInst)
        1    0.000    0.000    0.000    0.000 byteflow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1188(State)
        1    0.000    0.000    0.000    0.000 byteflow.py:1471(AdaptDFA)
        1    0.000    0.000    0.000    0.000 byteflow.py:1510(AdaptCFA)
        1    0.000    0.000    0.000    0.000 byteflow.py:1552(AdaptCFBlock)
        1    0.000    0.000    0.000    0.000 byteflow.py:26(BlockKind)
        1    0.000    0.000    0.000    0.000 byteflow.py:265(TraceRunner)
        1    0.000    0.000    0.000    0.000 byteflow.py:59(_lazy_pformat)
        1    0.000    0.000    0.000    0.000 byteflow.py:68(Flow)
        1    0.000    0.000    0.002    0.002 bz2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bz2.py:27(BZ2File)
        1    0.000    0.000    0.000    0.000 cProfile.py:27(Profile)
        1    0.000    0.000    0.000    0.000 cProfile.py:3(<module>)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:45(CParserWrapper)
        4    0.000    0.000    0.001    0.000 cache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cache.py:100(CalculatedMember)
       20    0.000    0.000    0.001    0.000 cache.py:102(memoize_method)
        1    0.000    0.000    0.000    0.000 cache.py:103(_NodeCacheItem)
        4    0.000    0.000    0.000    0.000 cache.py:109(memoized)
        4    0.000    0.000    0.000    0.000 cache.py:114(decorator)
        1    0.000    0.000    0.000    0.000 cache.py:135(CalculatedItem)
       40    0.000    0.000    0.000    0.000 cache.py:14(_memoize_default)
        1    0.000    0.000    0.000    0.000 cache.py:158(ServerFormat)
        1    0.000    0.000    0.000    0.000 cache.py:17(SimpleCache)
        1    0.000    0.000    0.000    0.000 cache.py:173(ServerFormatList)
        1    0.000    0.000    0.000    0.000 cache.py:194(Query)
        1    0.000    0.000    0.000    0.000 cache.py:211(QueryCache)
        1    0.000    0.000    0.000    0.000 cache.py:228(OLAPSet)
       40    0.000    0.000    0.000    0.000 cache.py:23(func)
        4    0.000    0.000    0.000    0.000 cache.py:25(__init__)
        1    0.000    0.000    0.000    0.000 cache.py:261(OLAPSets)
        1    0.000    0.000    0.000    0.000 cache.py:276(PCDSDTCEntries)
        1    0.000    0.000    0.002    0.002 cache.py:3(<module>)
        1    0.000    0.000    0.000    0.000 cache.py:303(TupleCache)
        1    0.000    0.000    0.000    0.000 cache.py:329(PCDKPI)
        1    0.000    0.000    0.000    0.000 cache.py:371(GroupMember)
        1    0.000    0.000    0.000    0.000 cache.py:386(GroupMembers)
        1    0.000    0.000    0.000    0.000 cache.py:401(LevelGroup)
        1    0.000    0.000    0.000    0.000 cache.py:430(Groups)
        1    0.000    0.000    0.000    0.000 cache.py:447(GroupLevel)
        1    0.000    0.000    0.000    0.000 cache.py:47(signature_time_cache)
        1    0.000    0.000    0.000    0.000 cache.py:476(GroupLevels)
        1    0.000    0.000    0.000    0.000 cache.py:49(MeasureDimensionMap)
        1    0.000    0.000    0.000    0.000 cache.py:491(FieldUsage)
        1    0.000    0.000    0.000    0.000 cache.py:503(FieldsUsage)
        1    0.000    0.000    0.000    0.000 cache.py:518(CacheHierarchy)
        7    0.000    0.000    0.000    0.000 cache.py:52(inference_state_function_cache)
        7    0.000    0.000    0.000    0.000 cache.py:53(decorator)
        1    0.000    0.000    0.000    0.000 cache.py:56(_temp)
       28    0.000    0.000    0.000    0.000 cache.py:59(inference_state_method_cache)
       28    0.000    0.000    0.000    0.000 cache.py:60(decorator)
        1    0.000    0.000    0.000    0.000 cache.py:604(GroupItems)
        1    0.000    0.000    0.000    0.000 cache.py:64(MeasureGroup)
        1    0.000    0.000    0.000    0.000 cache.py:640(DiscretePr)
        1    0.000    0.000    0.000    0.000 cache.py:65(FastDictCache)
        1    0.000    0.000    0.000    0.000 cache.py:657(RangePr)
        1    0.000    0.000    0.000    0.000 cache.py:66(_get_default_cache_path)
        5    0.000    0.000    0.000    0.000 cache.py:66(inference_state_as_method_param_cache)
        5    0.000    0.000    0.000    0.000 cache.py:67(decorator)
        1    0.000    0.000    0.000    0.000 cache.py:691(FieldGroup)
        1    0.000    0.000    0.000    0.000 cache.py:717(SharedItems)
        1    0.000    0.000    0.000    0.000 cache.py:73(CachedMetaClass)
        1    0.000    0.000    0.000    0.000 cache.py:786(CacheField)
        1    0.000    0.000    0.000    0.000 cache.py:79(PivotDimension)
        1    0.000    0.000    0.000    0.000 cache.py:79(time_cache)
        1    0.000    0.000    0.000    0.000 cache.py:80(decorator)
        1    0.000    0.000    0.000    0.000 cache.py:84(inference_state_method_generator_cache)
        1    0.000    0.000    0.000    0.000 cache.py:848(RangeSet)
        1    0.000    0.000    0.000    0.000 cache.py:86(__init__)
        1    0.000    0.000    0.000    0.000 cache.py:878(PageItem)
        1    0.000    0.000    0.000    0.000 cache.py:89(func)
        1    0.000    0.000    0.000    0.000 cache.py:890(Page)
        1    0.000    0.000    0.000    0.000 cache.py:911(Consolidation)
        1    0.000    0.000    0.000    0.000 cache.py:931(WorksheetSource)
        1    0.000    0.000    0.000    0.000 cache.py:949(CacheSource)
        1    0.000    0.000    0.000    0.000 cache.py:975(CacheDefinition)
        1    0.000    0.000    0.000    0.000 cache_key.py:389(HasCacheKeyTraverse)
        1    0.000    0.000    0.000    0.000 cache_key.py:393(MemoizedHasCacheKey)
        1    0.000    0.000    0.000    0.000 cache_key.py:401(SlotsMemoizedHasCacheKey)
        1    0.000    0.000    0.000    0.000 cache_key.py:408(CacheKey)
        1    0.000    0.000    0.000    0.000 cache_key.py:43(_CacheKeyTraversalDispatchType)
        1    0.000    0.000    0.000    0.000 cache_key.py:50(CacheConst)
        1    0.000    0.000    0.000    0.000 cache_key.py:592(_CacheKeyTraversal)
        1    0.000    0.000    0.000    0.000 cache_key.py:62(CacheTraverseTarget)
        1    0.000    0.000    0.000    0.000 cache_key.py:79(HasCacheKey)
        1    0.000    0.000    0.001    0.001 cache_key.py:8(<module>)
        2    0.000    0.000    0.001    0.000 caching.py:1(<module>)
       16    0.000    0.000    0.003    0.000 caching.py:103(ensure_cache_path)
        1    0.000    0.000    0.000    0.000 caching.py:11(BaseCache)
        1    0.000    0.000    0.000    0.000 caching.py:118(ReadAheadCache)
        1    0.000    0.000    0.000    0.000 caching.py:155(_SourceFileBackedLocatorMixin)
        1    0.000    0.000    0.000    0.000 caching.py:160(FirstChunkCache)
       16    0.000    0.000    0.000    0.000 caching.py:161(get_source_stamp)
       16    0.000    0.000    0.000    0.000 caching.py:170(get_disambiguator)
       16    0.000    0.000    0.003    0.000 caching.py:173(from_function)
        1    0.000    0.000    0.000    0.000 caching.py:187(_UserProvidedCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:191(BlockCache)
       16    0.000    0.000    0.000    0.000 caching.py:201(from_function)
        1    0.000    0.000    0.000    0.000 caching.py:209(_InTreeCacheLocator)
       16    0.000    0.000    0.000    0.000 caching.py:215(__init__)
       32    0.000    0.000    0.000    0.000 caching.py:220(get_cache_path)
        1    0.000    0.000    0.000    0.000 caching.py:224(_UserWideCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:256(_IPythonCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:311(CacheImpl)
       16    0.000    0.000    0.004    0.000 caching.py:323(__init__)
        1    0.000    0.000    0.000    0.000 caching.py:324(BytesCache)
       16    0.000    0.000    0.000    0.000 caching.py:348(get_filename_base)
       16    0.000    0.000    0.000    0.000 caching.py:356(filename_base)
        1    0.000    0.000    0.000    0.000 caching.py:36(_Cache)
       48    0.000    0.000    0.000    0.000 caching.py:360(locator)
        1    0.000    0.000    0.000    0.000 caching.py:380(CompileResultCacheImpl)
        1    0.000    0.000    0.000    0.000 caching.py:411(AllBytes)
        1    0.000    0.000    0.000    0.000 caching.py:416(CodeLibraryCacheImpl)
        1    0.000    0.000    0.000    0.000 caching.py:426(KnownPartsOfAFile)
        1    0.000    0.000    0.000    0.000 caching.py:44(MMapCache)
        1    0.000    0.000    0.000    0.000 caching.py:447(IndexDataCacheFile)
       16    0.000    0.000    0.000    0.000 caching.py:451(__init__)
        1    0.000    0.000    0.000    0.000 caching.py:573(Cache)
       16    0.000    0.000    0.004    0.000 caching.py:598(__init__)
       16    0.000    0.000    0.000    0.000 caching.py:618(enable)
        1    0.000    0.000    0.000    0.000 caching.py:699(FunctionCache)
        1    0.000    0.000    0.000    0.000 caching.py:710(make_library_cache)
        1    0.000    0.000    0.000    0.000 caching.py:720(CustomCodeLibraryCacheImpl)
        1    0.000    0.000    0.000    0.000 caching.py:723(LibraryCache)
        1    0.000    0.000    0.000    0.000 caching.py:77(NullCache)
        1    0.000    0.000    0.000    0.000 caching.py:98(_CacheLocator)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:160(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalWeekdayError)
